f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,label
0.08036068534419133,0.4160626315162473,0.3733695750361016,0.4628861626875513,0.18625823215996012,0.24385815734098526,0.12224133120444369,0.1909095564828942,0.3564989496978227,0.36583549684633976,0.24473486515880744,0.027501698519057205,0.3901792720829424,0.4202673359196679,0.4253766797255832,0.297279134840387,0.2653769992111986,0.1442290167265563,0.27320632727106564,0.08362776607104033,0.4048941003802801,0.4395862570126999,0.06911468676323995,0.28183560140406266,0.10337317862254553,0.2924332583111086,0.09453609921602052,0.19560567310705557,0.15207383856597412,0.28292362514618197,0.11609380554328069,0.3592098673606889,0.4620208565868851,0.47571343813900635,0.026848902080836956,0.4355108306375916,0.028524049156666953,0.149361986502755,0.47230778052550676,0.12359735788223647,0.49650166705986704,0.4711903099550898,0.49956697581681186,0.4431053230759381,0.11610120898841703,0.4732160238581784,0.13756365582187519,0.3504249546820495,0.06384902742938359,0.010995509951434279,0.22463407274565383,0.19376207831094833,0.027158552860725882,0.19333205088817562,0.12837556693495716,0.4167541604599893,0.3678711200955306,0.4703059274089314,0.3221548168829728,0.3147187230226498,0.386320618091209,0.13602966048854487,0.1341854881608079,0.11267576677710678,0.2968880677449392,0.007074786841522129,0.316343212130887,0.12798941326493574,0.22756177321394122,0.3957415819472433,Normal
0.3613753907759538,0.23109749084248515,0.13349615607413523,0.31957256335094575,0.3431840090870387,0.3278743160810668,0.3192531610504529,0.38950678816208006,0.09690769643414254,0.052334418756150414,0.3737618856666544,0.28935605845229756,0.12948009214295375,0.30314657025559,0.18471603603221837,0.2220318179262939,0.00047331471754458176,0.4441241019410552,0.23560704874046973,0.239465580517581,0.4464071927288463,0.4345010587458244,0.09511244070649111,0.4727849130235566,0.4740685095200469,0.12231544110052023,0.045566954512740676,0.36021065395523394,0.050038395941696345,0.4911087204155292,0.28551268616683684,0.246342796648849,0.07984086804221419,0.07147282432449148,0.02681319906199936,0.2642157735657779,0.21083065139195867,0.4185438503810823,0.059694491760160895,0.17082221108862844,0.05043625590592049,0.47059812642581056,0.4431428875101083,0.2989947955636936,0.18385153539969679,0.4536968208444591,0.37864198983254216,0.37447828596867283,0.28320255778259934,0.056092206448885795,0.2825085406607753,0.3916954435743401,0.39934130759171205,0.43272999190417066,0.4660340554470252,0.18314366673878207,0.3936937503880609,0.05579938123276362,0.3901272261823994,0.0917073982103393,0.27742133188048057,0.0875198385386281,0.254160637314599,0.3620364568546454,0.1372204157865523,0.3884247585537143,0.122375186835678,0.31956946497742933,0.4763113780096315,0.09767716501773649,Normal
0.4562225338217629,0.21633053191741825,0.3242888120844679,0.49584333338334896,0.48549524753825635,0.4467016718662216,0.016602396187047175,0.2974390616978274,0.14092557549177764,0.4294883755831054,0.01740225385892913,0.08078774670725603,0.2544342286613612,0.04542668862764365,0.2832105553565231,0.4046676442855996,0.30879410426376247,0.038475923646150656,0.3327222075525755,0.08239907678891151,0.2239581780829002,0.39378127427845294,0.28655670037827585,0.030330883622710914,0.33186244050337055,0.4448534810878635,0.24868224814370088,0.02211000382079087,0.2080010374503889,0.3501564582523523,0.17379461782192046,0.13229120017111362,0.49796008958763255,0.3645084002296005,0.2955448430186112,0.4377324196843371,0.2753454992736691,0.18692831079165534,0.13737625714371987,0.21165003136800198,0.45703628637975224,0.4924779676498175,0.047621610513628065,0.023643417771345876,0.18655606204992953,0.04135311467120023,0.15507042344718713,0.2605360464426672,0.10560797552566181,0.1064551554829622,0.06499072123083877,0.17725764007911776,0.25741781275350956,0.4572621480788279,0.45219042278963517,0.2278049821590843,0.40315630345814396,0.12997616030775716,0.35423733766412646,0.21945237538138773,0.40290752152576736,0.4916925994140457,0.02821981560672665,0.034419235878575594,0.20377995336282,0.36387669946383966,0.400645256149023,0.46604584811638466,0.23738309161856197,0.0852491749468382,Normal
0.05021687511683598,0.21873540326899982,0.06389870595608887,0.2526743044795167,0.014126402559677176,0.16980467830829832,0.2766511663445508,0.010565980925953067,0.36233115120651566,0.18407362971041585,0.09155112575974073,0.12317856985421533,0.3501894451476597,0.07668918653204593,0.32086958628468853,0.3472108187423524,0.3809073405556289,0.1713601496322265,0.37425499790732303,0.08049924440838646,0.006880895999685777,0.43351180950293894,0.0045787931370703805,0.44961129971334163,0.2667865785387833,0.04088815490960779,0.15543149999071432,0.4740637068749761,0.06887370129453585,0.4826500582462728,0.4354696299384636,0.07808698609360426,0.237339638520067,0.3524682427660246,0.3881354332507454,0.4083719956666932,0.25041325444152734,0.12244850097524956,0.25498072377658443,0.34428467826993875,0.20869695905402702,0.11787764208884244,0.41070367585368434,0.039192763174306255,0.43725342428337716,0.09940730702195816,0.10761267662915797,0.3811056598454047,0.1963218861174934,0.45746382999755153,0.1379577257624075,0.1173828147433037,0.30086418525210673,0.3290425613560139,0.3423648718563856,0.45733665822237396,0.22295897800960524,0.07543740331822246,0.24890403538379868,0.26088820145673575,0.4184834891882173,0.02653593480504851,0.12916647277501825,0.46895614418162046,0.43975204566880294,0.4772272277022225,0.10063330420258554,0.19379538707497956,0.2541348352124267,0.3461410579352697,Normal
0.259875255574865,0.046686662838011816,0.3705514046404208,0.402463846762272,0.3061321732674441,0.02101249488473128,0.3810174628385815,0.3225067267675848,0.001156126159580717,0.016622042514831403,0.1224974016125886,0.06001101797225922,0.10931034555505509,0.4291326272646192,0.4481876553587257,0.4077113715782847,0.023955663651148762,0.4871279646439813,0.4439151304720493,0.15671207934516707,0.261614198340474,0.2587072426180464,0.2169463502667583,0.37008522007398476,0.2617708216282036,0.38335550327273005,0.30043653750953436,0.2153287634206923,0.3231947471934266,0.023311458084609216,0.4267086964673306,0.21451192516630635,0.09168867532941821,0.48598300186021126,0.06667631724139367,0.428421332991911,0.42468244683827616,0.2626157157704536,0.4786376996975233,0.1922815258977823,0.2433432598477252,0.2875666563681163,0.43583920910971596,0.0033217765980100844,0.3062403059156694,0.12653578306048513,0.3080988854092012,0.4931260908041144,0.12506786495204913,0.14159327329279003,0.0976299680039876,0.10160694033631062,0.077165984854004,0.08558373039349404,0.3692969081854239,0.3999708416982804,0.3613179479958217,0.23843821437793533,0.1988187382740007,0.16542336453885692,0.22932302903687118,0.17196797611589298,0.30916111867764867,0.3371367916951179,0.12361903011550257,0.38392713735290507,0.1792877730225329,0.17768343530908365,0.21413962677914417,0.3710801551224011,Normal
2.943868888000347,2.7360786507631443,1.5502886210586988,1.6446731121490847,1.4029386864180624,2.957471578040959,2.4871859298050403,1.4606693905967425,1.8836482181915104,1.363673273572203,2.9258033796305325,2.0725388344898694,2.732658594992327,2.386787449832922,2.6686438615015744,1.2108540679640458,2.7488236244163806,1.1069635269261624,2.7044464910994224,1.7969828436333655,1.0524273962170674,1.694839824132516,2.758062352702019,1.828559240030124,2.992579023613289,2.25398342873945,2.066720670631632,1.8702852353852528,1.7161798710194234,2.2163728505744356,1.475753123849741,1.5491011264412153,1.2977082036561556,2.464448894558166,2.341555026258936,2.340104892557669,1.8704156617384187,2.1948427139983697,2.1427979773494896,1.7832241120067651,1.4090132541533986,1.1230459878206491,2.0135706952093577,2.1704810738283093,1.8557869891054843,2.06002172556471,2.420535296195596,1.4863539986306287,2.5121130538412597,2.948343396940756,2.5085440695442385,1.702503312343025,1.9291869078967288,1.9377931225591936,2.7190037622583856,1.4074544816938444,1.1226478054358162,1.7872034897194713,1.1958128837027833,2.3245270364885178,2.0143162088944906,2.063669249474396,2.67934695979429,2.2859696633165565,1.278640803510089,1.2363398547428601,1.3900705845113013,1.9779300426942312,1.1630470345409079,1.1813459533477018,Attack
1.95651341791219,2.8625279868785913,2.214152533236141,1.6107783708123944,1.8377561962162168,2.5998800676490608,2.583228294767474,2.7494135218864466,2.466984982896883,1.6286032865175082,1.2225361641146348,1.3250761351004883,2.8809826914785814,2.8484595291820867,1.8865521859037184,1.8940494294143246,1.8070797307404716,2.377465940303534,2.4349911468932017,1.3078976428504483,2.830415258843281,2.010684625519353,2.545607380310464,1.280614230618669,1.0712603234410203,1.6390757439315768,2.6784614153873423,1.2235762481810564,2.2892027580167067,2.73734877720415,2.618507847043995,1.3281848175453856,2.929780957813886,2.5466710249856925,2.2235852298884624,1.8283953753217081,1.273813917254368,1.195668768282694,1.3235630179190103,2.94045051076104,2.0409258659211513,1.370031937307156,1.6409418632377855,2.17442100825566,1.8022750448639246,2.2510329819362616,1.2146808635971558,1.3331211960355807,2.287154780221658,2.0212040140942262,2.8181621650940256,1.6515218280022668,2.980252152339968,1.51626498304564,1.7735850513806881,1.0327329079576917,2.0520169225114966,1.6796886642652278,2.975991159781294,2.27014192593769,1.9142271582594694,2.2787966418614394,1.602677681718961,2.6005839270920648,2.3509249797341822,2.0032637703665848,1.625975670112706,1.0549722241292088,2.740233631962803,2.8533380174069234,Attack
2.679228766253197,1.7914654335351146,1.9307449606534683,2.5758274896585798,2.7851901937611765,2.9374225393705924,1.5543546543763955,2.8371122815303185,1.5215577948572867,2.714081481078657,1.9025069563246217,2.126588245058686,1.3795769569233154,1.6162748274135232,2.601771455621839,1.429076379502212,1.0216189102701279,2.6781388709527505,1.7988383434037503,1.8619102008772186,1.0719445002686188,1.7348244443201644,2.7313536535296543,1.4272217273689158,1.8739383258697762,1.8235486348588288,2.872034355034004,2.7394923903942887,2.1322265197533232,2.7462139794845255,2.1366125597251715,2.1951603149142187,2.342548227919788,1.718611614570745,2.2537325356313387,2.0477431044375924,2.7458124022587,1.2043035493266987,2.3217853891007825,1.0066257724427243,1.0027909282455538,2.1162182100669638,1.1233602389539896,2.1219595834150553,2.440985314535299,2.399981351390429,1.0558670270589698,1.076122945150972,2.724963915829865,2.7080637695177723,2.8477455002393173,1.529028156245257,1.97588072780622,2.484744899734567,1.5252492729958989,1.6435004907444164,2.1976136989750654,2.1363092339365437,1.3157679591277227,1.2615707685857542,2.7670755282255732,2.14904511093404,1.3919196156632596,1.1736469083615289,1.3641102519108197,1.6644353856120278,1.975800716313884,1.004042973871439,1.4759705738213014,1.525364667643365,Attack
2.4502438683464467,1.6334418246661113,2.9915784672974244,1.9562139425471956,2.6942114513758257,1.3566580785654134,1.2700344150150926,2.4515938573127696,1.3280833876662375,1.2952165036007541,2.247889900953392,2.588418610834103,1.553115897384373,2.565265332847834,2.2280382662118288,2.316967574630974,1.4925621818881158,1.8127587925713498,1.8837304797564174,1.3363016668166643,2.913913277043541,1.8640690484557654,2.4648889946639505,2.782073634458314,2.1213177370952643,2.101984698348664,2.9980674515582137,2.268223744014116,2.393116271463935,2.6388022381548977,1.6122218145438638,2.1665738392784513,1.3503753336578388,1.0491545488341996,1.3209653043062524,1.5587600004943836,2.4692586929904263,2.9608120170788728,1.0464307287041401,1.5961345350750287,1.356678164198113,2.8950319591591565,2.9865888438999173,1.3157157347983999,1.491788819884207,2.55328547752048,1.3181922916471274,1.462305961089366,1.5372549137659772,2.383045682702102,1.0328397989053866,1.7799994330565574,1.6555378570476125,2.611694298128295,2.6093301063472163,1.3914519175483733,1.3296835071960467,1.6179037403490009,1.792657691820362,2.2570614412456997,2.297156258392096,1.1310541067140958,2.5661283489169757,2.6248662731280437,2.627768034201443,2.8447547331763476,1.8161688957706612,2.164059538659979,1.9901081419113327,2.155017909332692,Attack
1.217742732989191,1.2156066591034655,1.8902828600815509,2.1786615101197464,1.6398140122170712,1.753358332928762,1.7742151772859247,1.8204221891287615,2.6202431027198037,1.1386081651462263,2.78780968040551,2.882814494394738,2.2303655416894594,1.917131362658923,2.3241344013546437,2.9509434674101462,2.4273094872786176,2.9617230913473738,2.9854957800880264,2.669414299906837,1.8502167979096265,2.905663459919305,1.8875618202770046,2.84263134485673,2.4804233052308433,2.2893863154639353,1.693890364002767,1.2617892070597627,1.0789949074754746,1.9282170985114486,1.3968348994048108,1.9418981038264507,1.1900249118011754,1.6816404234927427,2.0829081177140116,1.8546341954622565,1.826395997525712,2.0641677357568327,2.3356582167290414,2.9106990286255807,2.2354189395829396,2.718004808034684,1.1131119771366367,1.1664321081499829,1.7643691944148303,1.8117557140476819,2.511082878466078,1.0572400136581346,1.771339800170062,1.3586457582095293,1.6283957411586956,1.7751850914407403,1.381027221354794,1.9482103490214917,1.4984165772970082,1.5942056876243342,1.2891208268075638,2.8154678079213618,1.3809092754535566,1.7318379933755081,1.2722683387632476,1.6396735430682745,1.776718438421088,2.562518206804582,2.8427303846531404,1.7727792210591582,2.3589415370043487,1.27591918802102,1.1896593193732647,1.17447248450893,Attack
